cid	text	author	votes	heart	paid	category	Entext	flair_sent_fast	flair_sent_en	pysent_sent	pysent_emot	pysent_hate	offense
UgzPGZUKQyahkrVq1at4AaABAg	ഈ ഒരു സാഹചര്യത്തിൽ ഞങ്ങൾ ജീവൻ പണയം വെച്ച് ഷൂട്ട് ചെയ്ത വീഡിയോ 	MasterPiece	21	True	None	Education	In this one situation we risked our lives to shoot the video	('NEGATIVE', 0.9486541152000427)	('NEGATIVE', 0.9982718229293823)	NEU: 	sadness: 	:	0
Ugyx1CNWeYZGXu13cA14AaABAg	എല്ലാ ദിവസവും രാത്രി 755 നു ഒരു വീഡിയോ നിങ്ങൾക്ക് അയച്ചു തരാൻ ആണ് ഞങ്ങൾ ഉദ്ദേശിക്കുന്നത്ദൈവം അനുഗ്രഹിക്കട്ടെഅപ്പൊ നാളെ 755നു കാണാം	MasterPiece	51	True	None	Education	We intend to send you a video every night at 755 God bless and see you tomorrow at 755	('POSITIVE', 0.8617532849311829)	('POSITIVE', 0.9811659455299377)	POS: 	joy:  	:	1
UgyMr--1yBmobamvMv14AaABAg	എന്ത് മനോഹരം ആയിട്ടാണ് താങ്കൾ ഇത് വിവരിച്ചത് ഡോക്ടർവളരെ നന്നായി അവതരിപ്പിച്ചു	Health talks with Dr. Elizabeth	4	False	None	Education	How beautifully you have described it and the doctor has presented it very well	('POSITIVE', 0.9994053840637207)	('POSITIVE', 0.9982023239135742)	POS: 	joy: 	:	0
UgxjIHiHLtHma-Yq91x4AaABAg	വളരെ ഉപകാരപ്രദം ആയ വിഡിയോ ആയിരുന്നു ഡോക്ടർ ഒരുപാട് ആളുകൾക്ക്  ആവശ്യം ആയ അറിവ്	Health talks with Dr. Elizabeth	5	False	None	Education	It was a very useful video Dr. A lot of people needed knowledge	('POSITIVE', 0.9883723855018616)	('POSITIVE', 0.9955617189407349)	POS: 	joy: 	:	0
UgzK1-iUke7I7zjeIKJ4AaABAg	നല്ല വിവരണനം സാധാരണക്കാരന് മനസ്സിലാവുന്ന രീതിയിൽ കാര്യങ്ങൾ അവതരിപ്പിച്ച ഡോക്ടർക്ക് ആശംസകൾ ഇനിയും ഇതുപോലെ ജനങ്ങൾക്ക് ഉപകാരപ്പെടുന്ന നല്ല വീഡീയോസ് ഡോക്ടറിൽ നിന്ന് പ്രതീക്ഷിയ്ക്കുന്ന് നന്ദി	Anil vavvakkavu	23	False	None	Education	Good explanation good luck to the doctor who presented things in a way that common man can understand and hope for more good videos like this from the doctor which will be useful to people thanks	('POSITIVE', 0.8632748126983643)	('POSITIVE', 0.962274968624115)	POS: 	others: 	:	0
UgyCySLXwQEFtJZdhml4AaABAg	ഇതിന്റെയൊക്കെ ചിലവുകൾ  ഉൾപ്പെടുത്തി ഒരു വീഡിയോ ചെയ്യുമോ	Binsa Nuja	9	False	None	Education	Can you make a video including the costs of all this?	('POSITIVE', 0.5496802926063538)	('NEGATIVE', 0.9985962510108948)	NEU: 	others: 	:	0
UgxJ5xbu2RWbyH610B94AaABAg	സർകൂടുതലും നല്ല ആൾക്കാരാണ് പത്തോ പതിനഞ്ചോ ശതമാനം മാത്രമാണ് മതഭ്രാന്തന്മാർ	Chief Engineer Commercial	9	True	None	Education	Only 10 or 15 percent are religious fanatics who are mostly good people	('NEGATIVE', 0.9459472298622131)	('NEGATIVE', 0.9978961944580078)	NEU: 	others: 	:	0
Ugy02B0f_pTMhz2UGQR4AaABAg	വെള്ളപ്പാണ്ട്  രോഗവുമായി ബന്ധപ്പെട്ട നിങ്ങളുടെ സംശയങ്ങൾ കമന്റ ചെയ്യക കൂടുതൽ വിവരങ്ങൾക്ക് വിളിക്കൂ  +916235000533	Arogyam	10	False	None	Education	Comment Your Doubts Related to Watermelon Disease Call 916235000533 for more details	('POSITIVE', 0.9471225738525391)	('NEGATIVE', 0.9709700345993042)	NEU: 	others: 	:	0
Ugyno5NXe8fujZL-JYF4AaABAg	വളരെ നല്ല അവതരണം	Azeez Azee	0	False	None	Education	Very good presentation	('POSITIVE', 0.9981288313865662)	('POSITIVE', 0.9879826307296753)	POS: 	joy: 	:	0
Ugz8ic6-ib3wUxXSstV4AaABAg	ബ്രോ അടിപൊളി വീഡിയോ ബ്രോ ഇതുപോലെ സയൻസ് ടോപ്പിക്ക് ആയി ഇനിയും വരണം	Ajmal Aju	40	True	None	Education	Bro cool video Bro should come more like this as a science topic	('POSITIVE', 0.9360985159873962)	('POSITIVE', 0.9738779664039612)	POS: 	others:  	:	0
UgzkzXAQg2PwzUb3h994AaABAg	ഒന്നും പറയാൻ ഇല്ല 	Sarath Nyd	0	False	None	Education	Nothing to say	('POSITIVE', 0.6070547699928284)	('POSITIVE', 0.5834128856658936)	NEU: 	others: 	:	0
UgxBkpXiovrSSAFbNg54AaABAg	ഇരുട്ടിൻ്റെ മണിയറ 	꧁ P̳e̳r̳f̳e̳c̳t̳ O̳k̳a̳y̳ ꧂	1	False	None	Education	Bell of darkness	('NEGATIVE', 0.7612954378128052)	('POSITIVE', 0.6541918516159058)	NEU: 	others: 	:	0
UgzkljzOh7nvZ25SsHp4AaABAg	മിനളുലുമാത്തി ഇലന്നൂർ	REAL LIFE HEROES by ABI	0	False	None	Education	Minalulumati Ilanur	('NEGATIVE', 0.5929955244064331)	('POSITIVE', 0.8934788703918457)	NEU: 	others: 	:	0
UgyiIXo_8wWrH6dgwP14AaABAg	ഇങ്ങനെ ഉള്ള വീഡിയോ കാണുമ്പോൾ കിട്ടുന്ന ഒരു ഫീൽ അതൊന്നു വേറെയാ പിന്നെ അഫ്ലുവിന്റെ സംസാരം കേൾക്കുമ്പോൾ ഒരു ത്രില്ല് ഉണ്ട് 	ADITHYAN__ACHU	1.1K	True	None	Education	The feeling you get when you watch a video like this is different than when you listen to Afflu's speech, there is a thrill.	('POSITIVE', 0.9846418499946594)	('POSITIVE', 0.9957278966903687)	POS:  	joy: 	:	0
UgyUJWpOJ4emHOTkN8V4AaABAg	നട്ടപാതിരക്ക് വന്നു പേടിപ്പിച്ചു വീഡിയോ ഇടുന്ന ആ പഴയ സമയം അത് വേറെ ലെവൽ ആയിരുന്നു 	JUMI	1K	True	None	Education	Those old days when actors would come and scare them and make videos, it was a different level	('POSITIVE', 0.5654554963111877)	('POSITIVE', 0.788798451423645)	NEG: 	others: 	:	0
UgyzW_nfUV-5bFNsTGB4AaABAg	എത്രെയോ ആളുകൾ ആണ് ഒരു യുദ്ധത്തിന്റെ പേരിൽ മരിച്ചു വീഴുന്നേ 	SHIBIN JOHN	685	True	None	Education	How many people die because of a war?	('NEGATIVE', 0.7178937196731567)	('NEGATIVE', 0.9568969011306763)	NEG: 	others: 	:	0
UgxgmhHepRd0_vHfl0F4AaABAg	അതെ അവിടെയൊക്കെ ഒരു രൂപയ്ക്ക് ഇത്രയും വില എന്നാൽ ഇപ്പൊ നമ്മുടെ നാട്ടിൽ ഒരു രൂപയ്ക്ക് സിപ്പപ്പ് വരെ കിട്ടില്ല 	Akhilnrdfans😍	760	False	None	Education	Yes, there is such a price for one rupee, but now in our country you can't even get zippup for one rupee	('POSITIVE', 0.8754996061325073)	('POSITIVE', 0.8705079555511475)	NEG: 	disgust: 	:	0
UgwFQoUO8U6ujwmAGSd4AaABAg	ഇപ്പോഴും അയാൾ ഒക്കെ ജീവിച്ചിരിപ്പുണ്ട്  എന്ന് അറിയുമ്പോൾ കാണാൻ ഒരു മോഹംഅധോലോക നായകന്മാർ എന്ന് കേട്ടിട്ടേയുള്ളൂ ഇതുവരെ കണ്ടിട്ടില്ല	Çrãzy Mõlüz	1.5K	True	None	Education	It's a dream to see when I know he's still alive.	('POSITIVE', 0.9964311122894287)	('POSITIVE', 0.9993581175804138)	POS:  	others: 	:	0
UgxOZs5G6sqCJeN_po14AaABAg	ചൂടുവെള്ളത്തിൽ കുളിച്ചാൽ പ്രശ്നമുണ്ടോ 	Anurag Talks	1.9K	True	None	Education	Is it okay to take a bath in hot water?	('NEGATIVE', 0.8574802875518799)	('NEGATIVE', 0.9855632781982422)	NEU: 	others: 	:	0
UgwkhI9uR9GuW6hdbXJ4AaABAg	സത്യത്തിൽ ഇവിടെ ജനാധിപത്യം ഉണ്ടോ	Nidhin Raj Nirappel	2.9K	True	None	Education	Is there really a democracy here?	('NEGATIVE', 0.8860891461372375)	('NEGATIVE', 0.9509996175765991)	NEU:  	others: 	:	0
UgzIZetYQd2w1OLiPVt4AaABAg	കാത്തിരിപ്പിനൊടുവിൽ അയാൾ എത്തിയിരിക്കുകയാണ് സൂർത്തുക്കളെ	Iam Razeen	1K	True	None	Education	At the end of the wait, he has reached Surto	('NEGATIVE', 0.822389543056488)	('POSITIVE', 0.9559082388877869)	NEU: 	others: 	:	0
UgzER1CnaiIvlpygvZl4AaABAg	ഈ സ്റ്റോറി എനിക് 9 ക്ലാസ്സിൽ ഇംഗ്ലീഷിൽ പഠിക്കാനുണ്ടായിരുന്നു 	InCuBaToR	620	False	None	Education	I had to study this story in class 9 in English	('POSITIVE', 0.5609461069107056)	('NEGATIVE', 0.8058854937553406)	NEU: 	others: 	:	0
UgwZ6STrnO8bbPFktzp4AaABAg	ഈ ലോകത് നമ്മൾ പോലും അറിയാതെ പല കാര്യങ്ങളും നടക്കുന്നു അതെ പോലെ പല അത്ഭുതങ്ങളും നടകുനുണ്ട് എന്ന് വിശ്വസിക്കുന്നവർ എത്ര പേർ ഉണ്ട് 	Muneeb Musthafa	634	True	None	Education	There are many people who believe that many things happen in this world without even our knowledge	('POSITIVE', 0.9493687748908997)	('NEGATIVE', 0.9935966730117798)	NEG:  	others: 	:	0
UgxwbQVZO6Vqzuqy62p4AaABAg	ഓരോ ദിവസവും ഞങ്ങളെ ത്രസിപ്പിക്കുന്ന വീഡിയോകൾ നമിച്ചു ആശാനെ 	sinan vga	114	True	None	Education	Namich Ashane videos that thrill us every day	('POSITIVE', 0.895562469959259)	('POSITIVE', 0.9998231530189514)	POS: 	joy:  	:	0
Ugz7G0-etpLooVRMLUd4AaABAg	ഓരോ  നാട്ടിൽ  എന്താണ്  റോഡ്  റോളറിന്  പറയുന്നത്  എന്നറിയാൻ  വീഡിയോ  കണ്ടുകൊണ്ടുതന്നെ   വായിക്കാൻ  വന്നവരുണ്ടോ	Harshana p	440	True	None	Education	Are there people who came to read after watching the video to know what is said to the road roller in each country?	('NEGATIVE', 0.7885575890541077)	('POSITIVE', 0.9043669104576111)	NEU: 	others: 	:	0
UgxsUa5Lv2fXCPEvjC54AaABAg	ബ്രൂസ് ലി         ഫാൻസ്   അടിക്കൂ   ഒരു   ലൈക്ക്	Steno mc	3.4K	True	None	Education	Bruce Lee fans hit a like	('POSITIVE', 0.9881382584571838)	('POSITIVE', 0.9800453782081604)	NEU:  	others: 	:	0
UgxJGfWjRWdxhceg-5R4AaABAg	കുറെ മുഫ്തി മാരുണ്ട് അവർ സ്വർഗത്തിലേക്ക് ഡയറക്റ്റ് ടിക്കറ്റ് നൽകുന്ന ഒവലിയാക്കലാണെന്നാണ്  വയ്പ്പ് സമൂഹത്തിൽ ഇസ്ലാം നേരിടുന്ന പ്രതിസന്ധികൾ പരിഹരിക്കാൻ ശ്രമിക്കാതെ സ്വാർത്ഥ താൽപ്പര്യതാൽ  ഇവർ സമുദായത്തിലെ പ്രതിഷേധിക്കുന്നവരെ ഒറ്റപ്പെടുത്തുന്നത് മുനഫീക്കുതരമാണ് ഈ പണ്ഡിതനെ ഇന്നത്തെ പണ്ഡിത സമൂഹം ശ്രദ്ധിക്കേണ്ടതുണ്ട് പഠിക്കേണ്ടതുണ്ട്	AL MUNASIB	2	False	None	Education	There are some muftis who are giving direct ticket to heaven and it is ovalization that they are not trying to solve the problems faced by Islam in the society. They are selfish to isolate the protestors of the community.	('POSITIVE', 0.7922019362449646)	('NEGATIVE', 0.9815270304679871)	NEG: 	disgust: 	:	0
UgzJDBSyX6HlTFL-_WN4AaABAg	അൽഹംദുലില്ലാഹ്	the   linen   shop	1	False	None	Education	Alhamdulillah	('POSITIVE', 0.9269418716430664)	('POSITIVE', 0.8446374535560608)	POS: 	joy: 	:	0
UgwcPv-04q0YyjWIj894AaABAg	അബുലഹബ് ദാരുണമായി ചത്തു പോയി സമ്മയ്ച്ചു എന്നാൽ പ്രവാചകൻ എങ്ങനെയാണ് മരണപ്പെട്ടതും ഖബറടക്കം ചെയ്യപ്പെട്ടതും ഉസ്താദേ  	abdul rahiman	2	False	None	Education	Abulahhab died tragically and was buried but how did the prophet die and was buried Ustade	('NEGATIVE', 0.9942213296890259)	('POSITIVE', 0.5723536014556885)	NEG: 	sadness: 	:	0
Ugzn_PyQG3BfuGwSiO14AaABAg	എല്ലാവർക്കും പള്ളി എന്നു പറഞ്ഞാലും ക്ഷേത്രം എന്ന് പറഞ്ഞാലും പേടിയാണ് എന്നിക്കു അനുഭവപ്പെട്ടിട്ടുണ്ട് പള്ളിയിൽ നിന്നും വിദ്വസക പ്രസംഗം കേട്ടിട്ടുണ്ട് ക്ഷേത്രത്തിൽ നിന്നും കേട്ടിട്ടുണ്ട് എപ്പോഴ്ടോ നിങ്ങള്ളൊക്കെ നന്നാവാൻ ഉദ്ദേശിക്കുന്നത് മരിച്ചതിനു ശേഷമോ	Akbar Mv	2	False	None	Education	I have felt fear whether everyone calls me a church or a temple.	('NEGATIVE', 0.9462240934371948)	('NEGATIVE', 0.9990679621696472)	NEG:  	fear: 	:	0
UgxbLdGi2R3KXl8vqa94AaABAg	ആമീൻ 	Lubna Lubi	0	False	None	Education	Amen	('POSITIVE', 0.635181725025177)	('POSITIVE', 0.773457944393158)	POS:  	others: 	:	0
UgxEwa-F9PAV8xMh9m94AaABAg	സ്വാമിജി വ്രതം അനുഷ്ഠിക്കുവാനുള്ള ആരോഗ്യം സർവ്വേശരൻ നൽക്കട്ടെ	Latheef k Latheef	23	False	None	Education	May Sarveshara give you the health to observe Swamiji's fast	('NEGATIVE', 0.5200127363204956)	('POSITIVE', 0.9908254742622375)	NEU: 	joy: 	:	0
Ugyv5ZatvvuHbeTjsxV4AaABAg	നല്ല അറിവ് മാഷാ അല്ലാഹ് ദുആയിൽ ഉൾപെടുത്തുക ഉസ്താദ് 	Badusha Badu	0	False	None	Education	Good knowledge masha allah include in dua ustad	('POSITIVE', 0.8664844036102295)	('POSITIVE', 0.8247174620628357)	POS: 	joy: 	:	0
UgyYiLJwtRTA2CQ9u0h4AaABAg	ഉസ്താദിൽ നിന്നും കുറേ അറിവ് എനിക്ക് മനസിലായി  അള്ളാഹു ഉസ്താദിനും കുടുംബ ത്തിനും ദീർഘായുസ്സ് നൽകട്ടെ	Sulaiman Chickenstall	144	False	None	Education	I learned a lot of knowledge from Ustad. May Allah give long life to Ustad and his family.	('POSITIVE', 0.9907585382461548)	('POSITIVE', 0.9847266674041748)	POS: 	joy: 	:	0
UgwepzW-6XSjTb3vtRd4AaABAg	അൽഹംദുലില്ലാഹ്  അല്ലാഹുവേ  വിശുദ്ധ  ഖുർആന്റെ  വിധി  വിലക്കുകൾ അനുസരിച്ചു  ജീവിക്കാൻ  ഞങ്ങൾക്ക്  തൗഫീഖ്   നൽകണേ	Hamza Kutteeri	2	False	None	Education	Alhamdulillah O Allah grant us Tawfiq to live according to the rulings and prohibitions of the Holy Qur'an.	('POSITIVE', 0.9927213788032532)	('POSITIVE', 0.9159970879554749)	POS:  	joy: 	:	0
Ugw6DV0I2lq4ZL1_4x94AaABAg	നല്ല ഫീൽ ഉള്ള ഒരു പാട്ട്  പാട്ട് കേട്ടിട്ട് സഹിക്കുന്നില്ല  അള്ളാഹു എല്ലാ ഉമ്മമ്മാർക്കും  സ്വർഗ്ഗം കൊടുക്കട്ടെ ആമീൻ 	MADHEENA MUNAVARA MEDIA	0	True	None	Education	A song with a good feeling, I can't stand it after listening to the song. May Allah grant heaven to all Ummahs, Ameen.	('POSITIVE', 0.80826336145401)	('NEGATIVE', 0.7064114809036255)	POS: 	joy: 	:	0
UgyF4zk1FcD4HtEABoN4AaABAg	എനിക്കും ഇതേ  അനുഭവം ഉണ്ടായിട്ടുണ്ട് അതേ  40 വർഷംമുൻപ് ഇന്ന് എനിക്കും 56 വയസ്സ്	Yahiya.p	1	True	None	Education	I had the same experience 40 years ago today and I am 56 years old	('POSITIVE', 0.8838965892791748)	('NEGATIVE', 0.9941980838775635)	NEU: 	sadness: 	:	0
Ugzv7NQJzwKeq-xHvsN4AaABAg	ബഹുമാനപ്പെട്ട കോടതിക്ക് അഭിനന്ദനങ്ങൾ	Abdurahiman Mp	28	True	None	Education	Congratulations to the Honorable Court	('POSITIVE', 0.9894174933433533)	('POSITIVE', 0.996576726436615)	POS: 	joy: 	:	0
UgwSqxXtNmUlCjiQm4F4AaABAg	പ്രിയപ്പെട്ട മുഅ്മിനീങ്ങളെ അൽഹംദുലില്ലാ നമ്മുടെ ക്ലാസുകൾ സ്ഥിരമായി കേൾക്കുന്ന ഉമ്മമാർ ഉപ്പമാർ സഹോദരിമാർ സഹോദരങ്ങൾ പടച്ചവൻ നമ്മളെ എല്ലാവരെയും ഇരു ലോക വിജയികളിൽ ഉൾപ്പെടുത്തട്ടെ  മുഹറം മാസം നമ്മളിലേക്ക് കടന്ന് അത് വിടപറയാൻ ഏതാനും ദിവസങ്ങൾ കൂടി മാത്രം പടച്ചവൻ നമ്മളിൽ നിന്നും സ്വീകരിക്കട്ടെ കരുണാവാരിധിയായ റബ്ബ് നമുക്കെല്ലാവർക്കും ആഫിയത്തുള്ള ദീർഘായുസ്സ് നൽകട്ടെ കമന്റുകൾകളിലൂടെ ഒരുപാട് മുഅ്മിനീങ്ങൾ ഒരുപാട് ആവശ്യങ്ങൾ പറഞ്ഞ്ഒരുപാട് വിഷമങ്ങൾ പറഞ്ഞു ദുആ വസിയ്യത്ത് ചെയ്തിട്ടുണ്ട് ഓരോരുത്തർക്കും കമന്റ് ലൂടെ മറുപടി പറയാൻ പ്രയാസമായതിനാൽ ആണ് ഈ കുറിപ്പ് ഇവിടെ ഇടുന്നത് ആരെല്ലാം എന്തെല്ലാം കാര്യങ്ങൾ പറഞ്ഞ് ദുആ  വസിയ്യത്ത് ചെയ്തിട്ടുണ്ടോ അല്ലാഹു എല്ലാവരുടെയും വിഷമങ്ങൾ പ്രയാസങ്ങൾ രോഗങ്ങൾ എല്ലാം മാറ്റി അനുഗ്രഹിക്കുമാറാകട്ടെ വീടില്ലാത്തവർ ജോലി ഇല്ലാത്തവർ മക്കളില്ലാത്തവർ വിവാഹം ശരിയാകാത്തവർ കടം കൊണ്ടുവലഞ്ഞവർ ഭാര്യയുടെ ഭർത്താവിന്റെ ദുസ്വഭാവം കൊണ്ട് ബുദ്ധിമുട്ടുന്നവർ മക്കളെ കൊണ്ട് പ്രയാസപ്പെടുന്നവർ അവർക്കൊക്കെ പടച്ചവൻ ഖൈർ പ്രധാനം ചെയ്യട്ടെ അവരുടെയും നമ്മുടെയും എല്ലാ ബുദ്ധിമുട്ടും പ്രയാസവും സങ്കടവും ദുഃഖവും  രോഗങ്ങളും അള്ളാഹു മാറ്റട്ടെ  മരണപ്പെട്ടു പോയവർക്ക് അല്ലാഹു മഗ്ഫിറത്ത് നൽകട്ടെ വിദേശത്തുള്ളവർക്ക് അല്ലാഹു ബർകത് ചെയ്യട്ടെഅവസാനം ഈമാൻ കിട്ടി മരിക്കാൻ അല്ലാഹു തൗഫീഖ് നൽകട്ടെ ആമീൻ 	Arshad Badri Vaduthala	13	False	None	Education	Alhamdulillah to the beloved believers, mothers, uncles, sisters, brothers who listen to our classes regularly, may the creator include us all in the winners of both worlds, may the month of Muharram come to us and only a few more days to say goodbye, may the creator accept it from us, may the merciful Lord grant us all a long life with afiyat. I am putting this post here because it is difficult to reply through the comments. Who has made a dua by saying what things? May Allah bless everyone with all their troubles, difficulties, diseases, and blessings. Difficulty, grief and sorrow Ro May Allah change the villages. May Allah grant forgiveness to those who died. May Allah bless those who are abroad. May Allah grant Tawfiq to die with faith at last. Ameen.	('POSITIVE', 0.9931562542915344)	('POSITIVE', 0.9599195122718811)	POS: 	joy: 	:	0
